#abgabe.csv
#Jakob
#Plangger
#12418810
group,number,graphname,n_vertices,n_edges,duration,studentDfvsLen,studentDfvs,goodDfvsLen
h3,148374,acyc_0500-03.txt,500,1406,1200,0,,0
h3,148375,acyc_0500-03.txt,500,1406,1000,0,,0
h3,148376,acyc_0500-03.txt,500,1406,1000,0,,0
h3,148377,acyc_0500-03.txt,500,1406,700,0,,0
h3,148378,acyc_0500-03.txt,500,1406,600,0,,0
h3,148379,acyc_0500-03.txt,500,1406,800,0,,0
h3,148380,acyc_0500-03.txt,500,1406,1300,0,,0
h3,148381,acyc_0500-03.txt,500,1406,1000,0,,0
h3,148382,acyc_0500-03.txt,500,1406,600,0,,0
h3,148383,acyc_0500-03.txt,500,1406,700,0,,0
h3,148384,acyc_0500-03.txt,500,1406,900,0,,0
h3,148385,acyc_0500-03.txt,500,1406,600,0,,0
h3,148386,acyc_0500-03.txt,500,1406,1000,0,,0
h3,148387,acyc_0500-03.txt,500,1406,900,0,,0
h3,148388,acyc_0500-03.txt,500,1406,800,0,,0
h3,148389,acyc_0500-03.txt,500,1406,900,0,,0
h3,148390,acyc_0500-03.txt,500,1406,800,0,,0
h3,148391,acyc_0500-03.txt,500,1406,700,0,,0
h3,148392,acyc_0500-03.txt,500,1406,700,0,,0
h3,148393,acyc_0500-03.txt,500,1406,700,0,,0
h3,148394,acyc_0500-03.txt,500,1406,800,0,,0
h3,148395,acyc_0500-03.txt,500,1406,800,0,,0
h3,148396,acyc_0500-03.txt,500,1406,700,0,,0
h3,148397,acyc_0500-03.txt,500,1406,700,0,,0
h3,148398,acyc_0500-03.txt,500,1406,900,0,,0
h3,148399,acyc_0500-03.txt,500,1406,700,0,,0
h3,148400,acyc_0500-03.txt,500,1406,1000,0,,0
h3,148401,acyc_0500-03.txt,500,1406,800,0,,0
h3,148402,acyc_0500-03.txt,500,1406,900,0,,0
h3,148403,acyc_0500-03.txt,500,1406,600,0,,0
h3,148404,acyc_0500-03.txt,500,1406,900,0,,0
h3,148405,acyc_0500-03.txt,500,1406,800,0,,0
h3,148406,acyc_0500-03.txt,500,1406,800,0,,0
h3,148407,acyc_0500-03.txt,500,1406,700,0,,0
h3,148408,acyc_0500-03.txt,500,1406,900,0,,0
h3,148409,acyc_0500-03.txt,500,1406,500,0,,0
h3,148410,acyc_0500-03.txt,500,1406,1300,0,,0
h3,148411,acyc_0500-03.txt,500,1406,1000,0,,0
h3,148412,acyc_0500-03.txt,500,1406,800,0,,0
h3,148413,acyc_0500-03.txt,500,1406,1000,0,,0
h3,148414,acyc_0500-03.txt,500,1406,1200,0,,0
h3,148415,acyc_0500-03.txt,500,1406,1000,0,,0
h3,148416,acyc_0500-03.txt,500,1406,700,0,,0
h3,148417,acyc_0500-03.txt,500,1406,1200,0,,0
h3,148418,acyc_0500-03.txt,500,1406,800,0,,0
h3,148419,acyc_0500-03.txt,500,1406,700,0,,0
h3,148420,acyc_0500-03.txt,500,1406,800,0,,0
h3,148421,acyc_0500-03.txt,500,1406,800,0,,0
h3,148422,acyc_0500-03.txt,500,1406,600,0,,0
h3,148423,acyc_0500-03.txt,500,1406,800,0,,0
h3,148424,acyc_0500-03.txt,500,1406,600,0,,0
h3,148425,acyc_0500-03.txt,500,1406,800,0,,0
h3,148426,acyc_0500-03.txt,500,1406,800,0,,0
h3,148427,acyc_0500-03.txt,500,1406,600,0,,0
h3,148428,acyc_0500-03.txt,500,1406,500,0,,0
h3,148429,acyc_0500-03.txt,500,1406,1000,0,,0
h3,148430,acyc_0500-03.txt,500,1406,600,0,,0
h3,148431,acyc_0500-03.txt,500,1406,700,0,,0
h3,148432,acyc_0500-03.txt,500,1406,500,0,,0
h3,148433,acyc_0500-03.txt,500,1406,2100,0,,0
h3,148434,acyc_0500-03.txt,500,1406,1600,0,,0
h3,148435,acyc_0500-03.txt,500,1406,1200,0,,0
h3,148436,acyc_0500-03.txt,500,1406,900,0,,0
h3,148437,acyc_0500-03.txt,500,1406,1100,0,,0
h3,148438,acyc_0500-03.txt,500,1406,900,0,,0
h3,148439,acyc_0500-03.txt,500,1406,900,0,,0
h3,148440,acyc_0500-03.txt,500,1406,1200,0,,0
h3,148441,acyc_0500-03.txt,500,1406,700,0,,0
h3,148442,acyc_0500-03.txt,500,1406,600,0,,0
h3,148443,acyc_0500-03.txt,500,1406,800,0,,0
h3,148444,acyc_0500-03.txt,500,1406,600,0,,0
h3,148445,acyc_0500-03.txt,500,1406,1000,0,,0
h3,148446,acyc_0500-03.txt,500,1406,1300,0,,0
h3,148447,acyc_0500-03.txt,500,1406,800,0,,0
h3,148448,acyc_0500-03.txt,500,1406,700,0,,0
h3,148449,acyc_0500-03.txt,500,1406,900,0,,0
h3,148450,acyc_0500-03.txt,500,1406,1000,0,,0
h3,148451,acyc_0500-03.txt,500,1406,700,0,,0
h3,148452,acyc_0500-03.txt,500,1406,700,0,,0
h3,148453,acyc_0500-03.txt,500,1406,900,0,,0
h3,148454,acyc_0500-03.txt,500,1406,800,0,,0
h3,148455,acyc_0500-03.txt,500,1406,600,0,,0
h3,148456,acyc_0500-03.txt,500,1406,500,0,,0
h3,148457,acyc_0500-03.txt,500,1406,500,0,,0
h3,148458,acyc_0500-03.txt,500,1406,500,0,,0
h3,148459,acyc_0500-03.txt,500,1406,1000,0,,0
h3,148460,acyc_0500-03.txt,500,1406,400,0,,0
h3,148461,acyc_0500-03.txt,500,1406,400,0,,0
h3,148462,acyc_0500-03.txt,500,1406,400,0,,0
h3,148463,acyc_0500-03.txt,500,1406,600,0,,0
h3,148464,acyc_0500-03.txt,500,1406,600,0,,0
h3,148465,acyc_0500-03.txt,500,1406,400,0,,0
h3,148466,acyc_0500-03.txt,500,1406,300,0,,0
h3,148467,acyc_0500-03.txt,500,1406,700,0,,0
h3,148468,acyc_0500-03.txt,500,1406,600,0,,0
h3,148469,acyc_0500-03.txt,500,1406,500,0,,0
h3,148470,acyc_0500-03.txt,500,1406,500,0,,0
h3,148471,acyc_0500-03.txt,500,1406,700,0,,0
h3,148472,acyc_0500-03.txt,500,1406,600,0,,0
h3,148473,acyc_0500-03.txt,500,1406,600,0,,0
h3,148474,acyc_0500-03.txt,500,1406,600,0,,0
h3,148475,acyc_0500-03.txt,500,1406,400,0,,0
h3,148476,acyc_0500-03.txt,500,1406,600,0,,0
h3,148477,acyc_0500-03.txt,500,1406,500,0,,0
h3,148478,acyc_0500-03.txt,500,1406,500,0,,0
h3,148479,acyc_0500-03.txt,500,1406,300,0,,0
h3,148480,acyc_0500-03.txt,500,1406,400,0,,0
h3,148481,acyc_0500-03.txt,500,1406,500,0,,0
h3,148482,acyc_0500-03.txt,500,1406,400,0,,0
h3,148483,acyc_0500-03.txt,500,1406,400,0,,0
h3,148484,acyc_0500-03.txt,500,1406,500,0,,0
h3,148485,acyc_0500-03.txt,500,1406,400,0,,0
h3,148486,acyc_0500-03.txt,500,1406,500,0,,0
h3,148487,acyc_0500-03.txt,500,1406,2400,0,,0
h3,148488,acyc_0500-03.txt,500,1406,1100,0,,0
h3,148489,acyc_0500-03.txt,500,1406,900,0,,0
h3,148490,acyc_0500-03.txt,500,1406,1600,0,,0
h3,148491,acyc_0500-03.txt,500,1406,1600,0,,0
h3,148492,acyc_0500-03.txt,500,1406,900,0,,0
h3,148493,acyc_0500-03.txt,500,1406,900,0,,0
h3,148494,acyc_0500-03.txt,500,1406,800,0,,0
h3,148495,acyc_0500-03.txt,500,1406,900,0,,0
h3,148496,acyc_0500-03.txt,500,1406,1000,0,,0
h3,148497,acyc_0500-03.txt,500,1406,1200,0,,0
h3,148498,acyc_0500-03.txt,500,1406,800,0,,0
h3,148499,acyc_0500-03.txt,500,1406,700,0,,0
h3,148500,acyc_0500-03.txt,500,1406,700,0,,0
h3,148501,acyc_0500-03.txt,500,1406,900,0,,0
h3,148502,acyc_0500-03.txt,500,1406,800,0,,0
h3,148503,acyc_0500-03.txt,500,1406,600,0,,0
h3,148504,acyc_0500-03.txt,500,1406,700,0,,0
h3,148505,acyc_0500-03.txt,500,1406,800,0,,0
h3,148506,acyc_0500-03.txt,500,1406,700,0,,0
h3,148507,acyc_0500-03.txt,500,1406,900,0,,0
h3,148508,acyc_0500-03.txt,500,1406,700,0,,0
h3,148509,acyc_0500-03.txt,500,1406,800,0,,0
h3,148510,acyc_0500-03.txt,500,1406,1900,0,,0
h3,148511,acyc_0500-03.txt,500,1406,600,0,,0
h3,148512,acyc_0500-03.txt,500,1406,1100,0,,0
h3,148513,acyc_0500-03.txt,500,1406,1100,0,,0
h3,148514,acyc_0500-03.txt,500,1406,700,0,,0
h3,148515,acyc_0500-03.txt,500,1406,800,0,,0
h3,148516,acyc_0500-03.txt,500,1406,800,0,,0
h3,148517,acyc_0500-03.txt,500,1406,800,0,,0
h3,148518,acyc_0500-03.txt,500,1406,1200,0,,0
h3,148519,acyc_0500-03.txt,500,1406,600,0,,0
h3,148520,acyc_0500-03.txt,500,1406,800,0,,0
h3,148521,acyc_0500-03.txt,500,1406,1200,0,,0
h3,148522,acyc_0500-03.txt,500,1406,800,0,,0
h3,148523,acyc_0500-03.txt,500,1406,700,0,,0
h3,148524,acyc_0500-03.txt,500,1406,600,0,,0
h3,148525,acyc_0500-03.txt,500,1406,1100,0,,0
h3,148526,acyc_0500-03.txt,500,1406,1200,0,,0
h3,148527,acyc_0500-03.txt,500,1406,900,0,,0
h3,148528,acyc_0500-03.txt,500,1406,800,0,,0
h3,148529,acyc_0500-03.txt,500,1406,800,0,,0
h3,148530,acyc_0500-03.txt,500,1406,600,0,,0
h3,148531,acyc_0500-03.txt,500,1406,700,0,,0
h3,148532,acyc_0500-03.txt,500,1406,800,0,,0
h3,148533,acyc_0500-03.txt,500,1406,600,0,,0
h3,148534,acyc_0500-03.txt,500,1406,700,0,,0
h3,148535,acyc_0500-03.txt,500,1406,500,0,,0
h3,148536,acyc_0500-03.txt,500,1406,700,0,,0
h3,148537,acyc_0500-03.txt,500,1406,600,0,,0
h3,148538,acyc_0500-03.txt,500,1406,700,0,,0
h3,148539,acyc_0500-03.txt,500,1406,500,0,,0
h3,148540,acyc_0500-03.txt,500,1406,700,0,,0
h3,148541,acyc_0500-03.txt,500,1406,800,0,,0
h3,148542,acyc_0500-03.txt,500,1406,500,0,,0
h3,148543,acyc_0500-03.txt,500,1406,600,0,,0
h3,148544,acyc_0500-03.txt,500,1406,700,0,,0
h3,148545,acyc_0500-03.txt,500,1406,500,0,,0
h3,148546,acyc_0500-03.txt,500,1406,600,0,,0
h3,148547,acyc_0500-03.txt,500,1406,1200,0,,0
h3,148548,acyc_0500-03.txt,500,1406,600,0,,0
h3,148549,acyc_0500-03.txt,500,1406,700,0,,0
h3,148550,acyc_0500-03.txt,500,1406,700,0,,0
h3,148551,acyc_0500-03.txt,500,1406,800,0,,0
h3,148552,acyc_0500-03.txt,500,1406,900,0,,0
h3,148553,acyc_0500-03.txt,500,1406,600,0,,0
h3,148554,acyc_0500-03.txt,500,1406,700,0,,0
h3,148555,acyc_0500-03.txt,500,1406,600,0,,0
h3,148556,acyc_0500-03.txt,500,1406,1000,0,,0
h3,148557,acyc_0500-03.txt,500,1406,600,0,,0
h3,148558,acyc_0500-03.txt,500,1406,700,0,,0
h3,148559,acyc_0500-03.txt,500,1406,1000,0,,0
h3,148560,acyc_0500-03.txt,500,1406,800,0,,0
h3,148561,acyc_0500-03.txt,500,1406,500,0,,0
h3,148562,acyc_0500-03.txt,500,1406,500,0,,0
h3,148563,acyc_0500-03.txt,500,1406,600,0,,0
h3,148564,acyc_0500-03.txt,500,1406,600,0,,0
h3,148565,acyc_0500-03.txt,500,1406,400,0,,0
h3,148566,acyc_0500-03.txt,500,1406,700,0,,0
h3,148567,acyc_0500-03.txt,500,1406,500,0,,0
h3,148568,acyc_0500-03.txt,500,1406,400,0,,0
h3,148569,acyc_0500-03.txt,500,1406,600,0,,0
h3,148570,acyc_0500-03.txt,500,1406,500,0,,0
h3,148571,acyc_0500-03.txt,500,1406,300,0,,0
h3,148572,acyc_0500-03.txt,500,1406,700,0,,0
h3,148573,acyc_0500-03.txt,500,1406,600,0,,0
h3,148574,acyc_0500-03.txt,500,1406,500,0,,0
h3,148575,acyc_0500-03.txt,500,1406,800,0,,0
h3,148576,acyc_0500-03.txt,500,1406,1100,0,,0
h3,148577,acyc_0500-03.txt,500,1406,1000,0,,0
h3,148578,acyc_0500-03.txt,500,1406,600,0,,0
h3,148579,acyc_0500-03.txt,500,1406,700,0,,0
h3,148580,acyc_0500-03.txt,500,1406,700,0,,0
h3,148581,acyc_0500-03.txt,500,1406,600,0,,0
h3,148582,acyc_0500-03.txt,500,1406,700,0,,0
h3,148583,acyc_0500-03.txt,500,1406,400,0,,0
h3,148584,acyc_0500-03.txt,500,1406,600,0,,0
h3,148585,acyc_0500-03.txt,500,1406,1100,0,,0
h3,148586,acyc_0500-03.txt,500,1406,600,0,,0
h3,148587,acyc_0500-03.txt,500,1406,400,0,,0
h3,148588,acyc_0500-03.txt,500,1406,1000,0,,0
h3,148589,acyc_0500-03.txt,500,1406,800,0,,0
h3,148590,acyc_0500-03.txt,500,1406,800,0,,0
h3,148591,acyc_0500-03.txt,500,1406,800,0,,0
h3,148592,acyc_0500-03.txt,500,1406,1300,0,,0
h3,148593,acyc_0500-03.txt,500,1406,900,0,,0
h3,148594,acyc_0500-03.txt,500,1406,700,0,,0
h3,148595,acyc_0500-03.txt,500,1406,700,0,,0
h3,148596,acyc_0500-03.txt,500,1406,800,0,,0
h3,148597,acyc_0500-03.txt,500,1406,900,0,,0
h3,148598,acyc_0500-03.txt,500,1406,800,0,,0
h3,148599,acyc_0500-03.txt,500,1406,500,0,,0
h3,148600,acyc_0500-03.txt,500,1406,700,0,,0
h3,148601,acyc_0500-03.txt,500,1406,3700,0,,0
h3,148602,acyc_0500-03.txt,500,1406,1000,0,,0
h3,148603,acyc_0500-03.txt,500,1406,1200,0,,0
h3,148604,acyc_0500-03.txt,500,1406,1100,0,,0
h3,148605,acyc_0500-03.txt,500,1406,2000,0,,0
h3,148606,acyc_0500-03.txt,500,1406,1200,0,,0
h3,148607,acyc_0500-03.txt,500,1406,1600,0,,0
h3,148608,acyc_0500-03.txt,500,1406,1500,0,,0
h3,148609,acyc_0500-03.txt,500,1406,900,0,,0
h3,148610,acyc_0500-03.txt,500,1406,1600,0,,0
h3,148611,acyc_0500-03.txt,500,1406,1000,0,,0
h3,148612,acyc_0500-03.txt,500,1406,1300,0,,0
h3,148613,acyc_0500-03.txt,500,1406,900,0,,0
h3,148614,acyc_0500-03.txt,500,1406,1100,0,,0
h3,148615,acyc_0500-03.txt,500,1406,800,0,,0
h3,148616,acyc_0500-03.txt,500,1406,1100,0,,0
h3,148617,acyc_0500-03.txt,500,1406,1000,0,,0
h3,148618,acyc_0500-03.txt,500,1406,900,0,,0
h3,148619,acyc_0500-03.txt,500,1406,1300,0,,0
h3,148620,acyc_0500-03.txt,500,1406,900,0,,0
h3,148621,acyc_0500-03.txt,500,1406,1000,0,,0
h3,148622,acyc_0500-03.txt,500,1406,700,0,,0
h3,148623,acyc_0500-03.txt,500,1406,900,0,,0
h3,148624,acyc_0500-03.txt,500,1406,800,0,,0
h3,148625,acyc_0500-03.txt,500,1406,1100,0,,0
h3,148626,acyc_0500-03.txt,500,1406,1000,0,,0
h3,148627,acyc_0500-03.txt,500,1406,1300,0,,0
h3,148628,acyc_0500-03.txt,500,1406,800,0,,0
h3,148629,acyc_0500-03.txt,500,1406,800,0,,0
h3,148630,acyc_0500-03.txt,500,1406,800,0,,0
h3,148631,acyc_0500-03.txt,500,1406,1000,0,,0
h3,148632,acyc_0500-03.txt,500,1406,1100,0,,0
h3,148633,acyc_0500-03.txt,500,1406,1200,0,,0
h3,148634,acyc_0500-03.txt,500,1406,600,0,,0
h3,148635,acyc_0500-03.txt,500,1406,1000,0,,0
h3,148636,acyc_0500-03.txt,500,1406,1200,0,,0
h3,148637,acyc_0500-03.txt,500,1406,800,0,,0
h3,148638,acyc_0500-03.txt,500,1406,800,0,,0
h3,148639,acyc_0500-03.txt,500,1406,1000,0,,0
h3,148640,acyc_0500-03.txt,500,1406,1400,0,,0
h3,148641,acyc_0500-03.txt,500,1406,700,0,,0
h3,148642,acyc_0500-03.txt,500,1406,600,0,,0
h3,148643,acyc_0500-03.txt,500,1406,900,0,,0
h3,148644,acyc_0500-03.txt,500,1406,700,0,,0
h3,148645,acyc_0500-03.txt,500,1406,500,0,,0
h3,148646,acyc_0500-03.txt,500,1406,1200,0,,0
h3,148647,acyc_0500-03.txt,500,1406,900,0,,0
h3,148648,acyc_0500-03.txt,500,1406,800,0,,0
h3,148649,acyc_0500-03.txt,500,1406,1100,0,,0
h3,148650,acyc_0500-03.txt,500,1406,900,0,,0
h3,148651,acyc_0500-03.txt,500,1406,900,0,,0
h3,148652,acyc_0500-03.txt,500,1406,600,0,,0
h3,148653,acyc_0500-03.txt,500,1406,800,0,,0
h3,148654,acyc_0500-03.txt,500,1406,800,0,,0
h3,148655,acyc_0500-03.txt,500,1406,900,0,,0
h3,148656,acyc_0500-03.txt,500,1406,900,0,,0
h3,148657,acyc_0500-03.txt,500,1406,800,0,,0
h3,148658,acyc_0500-03.txt,500,1406,500,0,,0
h3,148659,acyc_0500-03.txt,500,1406,600,0,,0
h3,148660,acyc_0500-03.txt,500,1406,500,0,,0
h3,148661,acyc_0500-03.txt,500,1406,500,0,,0
h3,148662,acyc_0500-15.txt,500,7414,2200,0,,0
h3,148663,acyc_0500-15.txt,500,7414,900,0,,0
h3,148664,acyc_0500-15.txt,500,7414,1300,0,,0
h3,148665,acyc_0500-15.txt,500,7414,1500,0,,0
h3,148666,acyc_0500-15.txt,500,7414,1800,0,,0
h3,148667,acyc_0500-15.txt,500,7414,1300,0,,0
h3,148668,acyc_0500-15.txt,500,7414,700,0,,0
h3,148669,acyc_0500-15.txt,500,7414,900,0,,0
h3,148670,acyc_0500-15.txt,500,7414,1400,0,,0
h3,148671,acyc_0500-15.txt,500,7414,1300,0,,0
h3,148672,acyc_0500-15.txt,500,7414,800,0,,0
h3,148673,acyc_0500-15.txt,500,7414,800,0,,0
h3,148674,acyc_0500-15.txt,500,7414,700,0,,0
h3,148675,acyc_0500-15.txt,500,7414,1500,0,,0
h3,148676,acyc_0500-15.txt,500,7414,600,0,,0
h3,148677,acyc_0500-15.txt,500,7414,900,0,,0
h3,148678,acyc_0500-15.txt,500,7414,1200,0,,0
h3,148679,acyc_0500-15.txt,500,7414,1300,0,,0
h3,148680,acyc_0500-15.txt,500,7414,3500,0,,0
h3,148681,acyc_0500-15.txt,500,7414,1100,0,,0
h3,148682,acyc_0500-15.txt,500,7414,1500,0,,0
h3,148683,acyc_0500-15.txt,500,7414,1700,0,,0
h3,148684,acyc_0500-15.txt,500,7414,2000,0,,0
h3,148685,acyc_0500-15.txt,500,7414,1000,0,,0
h3,148686,acyc_0500-15.txt,500,7414,800,0,,0
h3,148687,acyc_0500-15.txt,500,7414,1000,0,,0
h3,148688,acyc_0500-15.txt,500,7414,600,0,,0
h3,148689,acyc_0500-15.txt,500,7414,1000,0,,0
h3,148690,acyc_0500-15.txt,500,7414,600,0,,0
h3,148691,acyc_0500-15.txt,500,7414,800,0,,0
h3,148692,acyc_0500-15.txt,500,7414,500,0,,0
h3,148693,acyc_0500-15.txt,500,7414,1000,0,,0
h3,148694,acyc_0500-15.txt,500,7414,700,0,,0
h3,148695,acyc_0500-15.txt,500,7414,1100,0,,0
h3,148696,acyc_0500-15.txt,500,7414,1300,0,,0
h3,148697,acyc_0500-15.txt,500,7414,1000,0,,0
h3,148698,acyc_0500-15.txt,500,7414,900,0,,0
h3,148699,acyc_0500-15.txt,500,7414,800,0,,0
h3,148700,acyc_0500-15.txt,500,7414,1000,0,,0
h3,148701,acyc_0500-15.txt,500,7414,900,0,,0
h3,148702,acyc_0500-15.txt,500,7414,1100,0,,0
h3,148703,acyc_0500-15.txt,500,7414,900,0,,0
h3,148704,acyc_0500-15.txt,500,7414,700,0,,0
h3,148705,acyc_0500-15.txt,500,7414,700,0,,0
h3,148706,acyc_0500-15.txt,500,7414,600,0,,0
h3,148707,acyc_0500-15.txt,500,7414,900,0,,0
h3,148708,acyc_0500-15.txt,500,7414,700,0,,0
h3,148709,acyc_0500-15.txt,500,7414,800,0,,0
h3,148710,acyc_0500-15.txt,500,7414,800,0,,0
h3,148711,acyc_0500-15.txt,500,7414,700,0,,0
h3,148712,acyc_0500-15.txt,500,7414,800,0,,0
h3,148713,acyc_0500-15.txt,500,7414,1200,0,,0
h3,148714,acyc_0500-15.txt,500,7414,1000,0,,0
h3,148715,acyc_0500-15.txt,500,7414,1000,0,,0
h3,148716,acyc_0500-15.txt,500,7414,900,0,,0
h3,148717,acyc_0500-15.txt,500,7414,700,0,,0
h3,148718,acyc_0500-15.txt,500,7414,700,0,,0
h3,148719,acyc_0500-15.txt,500,7414,600,0,,0
h3,148720,acyc_0500-15.txt,500,7414,800,0,,0
h3,148721,acyc_0500-15.txt,500,7414,900,0,,0
h3,148722,acyc_0500-15.txt,500,7414,600,0,,0
h3,148723,acyc_0500-15.txt,500,7414,500,0,,0
h3,148724,acyc_0500-15.txt,500,7414,300,0,,0
h3,148725,acyc_0500-15.txt,500,7414,900,0,,0
h3,148726,acyc_0500-15.txt,500,7414,500,0,,0
h3,148727,acyc_0500-15.txt,500,7414,700,0,,0
h3,148728,acyc_0500-15.txt,500,7414,600,0,,0
h3,148729,acyc_0500-15.txt,500,7414,600,0,,0
h3,148730,acyc_0500-15.txt,500,7414,600,0,,0
h3,148731,acyc_0500-15.txt,500,7414,700,0,,0
h3,148732,acyc_0500-15.txt,500,7414,500,0,,0
h3,148733,acyc_0500-15.txt,500,7414,600,0,,0
h3,148734,acyc_0500-15.txt,500,7414,500,0,,0
h3,148735,acyc_0500-15.txt,500,7414,600,0,,0
h3,148736,acyc_0500-15.txt,500,7414,800,0,,0
h3,148737,acyc_0500-15.txt,500,7414,700,0,,0
h3,148738,acyc_0500-15.txt,500,7414,800,0,,0
h3,148739,acyc_0500-15.txt,500,7414,900,0,,0
h3,148740,acyc_0500-15.txt,500,7414,600,0,,0
h3,148741,acyc_0500-15.txt,500,7414,600,0,,0
h3,148742,acyc_0500-15.txt,500,7414,800,0,,0
h3,148743,acyc_0500-15.txt,500,7414,800,0,,0
h3,148744,acyc_0500-15.txt,500,7414,700,0,,0
h3,148745,acyc_0500-15.txt,500,7414,600,0,,0
h3,148746,acyc_0500-15.txt,500,7414,700,0,,0
h3,148747,acyc_0500-15.txt,500,7414,700,0,,0
h3,148748,acyc_0500-15.txt,500,7414,600,0,,0
h3,148749,acyc_0500-15.txt,500,7414,700,0,,0
h3,148750,acyc_0500-15.txt,500,7414,700,0,,0
h3,148751,acyc_0500-15.txt,500,7414,800,0,,0
h3,148752,acyc_0500-15.txt,500,7414,600,0,,0
h3,148753,acyc_0500-15.txt,500,7414,900,0,,0
h3,148754,acyc_0500-15.txt,500,7414,600,0,,0
h3,148755,acyc_0500-15.txt,500,7414,600,0,,0
h3,148756,acyc_0500-15.txt,500,7414,900,0,,0
h3,148757,acyc_0500-15.txt,500,7414,600,0,,0
h3,148758,acyc_0500-15.txt,500,7414,600,0,,0
h3,148759,acyc_0500-15.txt,500,7414,1000,0,,0
h3,148760,acyc_0500-15.txt,500,7414,600,0,,0
h3,148761,acyc_0500-15.txt,500,7414,500,0,,0
h3,148762,acyc_0500-15.txt,500,7414,600,0,,0
h3,148763,acyc_0500-15.txt,500,7414,700,0,,0
h3,148764,acyc_0500-15.txt,500,7414,700,0,,0
h3,148765,acyc_0500-15.txt,500,7414,600,0,,0
h3,148766,acyc_0500-15.txt,500,7414,700,0,,0
h3,148767,acyc_0500-15.txt,500,7414,800,0,,0
h3,148768,acyc_0500-15.txt,500,7414,700,0,,0
h3,148769,acyc_0500-15.txt,500,7414,700,0,,0
h3,148770,acyc_0500-15.txt,500,7414,600,0,,0
h3,148771,acyc_0500-15.txt,500,7414,600,0,,0
h3,148772,acyc_0500-15.txt,500,7414,700,0,,0
h3,148773,acyc_0500-15.txt,500,7414,600,0,,0
h3,148774,acyc_0500-15.txt,500,7414,500,0,,0
h3,148775,acyc_0500-15.txt,500,7414,500,0,,0
h3,148776,acyc_0500-15.txt,500,7414,700,0,,0
h3,148777,acyc_0500-15.txt,500,7414,700,0,,0
h3,148778,acyc_0500-15.txt,500,7414,700,0,,0
h3,148779,acyc_0500-15.txt,500,7414,1300,0,,0
h3,148780,acyc_0500-15.txt,500,7414,500,0,,0
h3,148781,acyc_0500-15.txt,500,7414,800,0,,0
h3,148782,acyc_0500-15.txt,500,7414,500,0,,0
h3,148783,acyc_0500-15.txt,500,7414,500,0,,0
h3,148784,acyc_0500-15.txt,500,7414,500,0,,0
h3,148785,acyc_0500-15.txt,500,7414,400,0,,0
h3,148786,acyc_0500-15.txt,500,7414,500,0,,0
h3,148787,acyc_0500-15.txt,500,7414,600,0,,0
h3,148788,acyc_0500-15.txt,500,7414,400,0,,0
h3,148789,acyc_0500-15.txt,500,7414,600,0,,0
h3,148790,acyc_0500-15.txt,500,7414,600,0,,0
h3,148791,acyc_0500-15.txt,500,7414,500,0,,0
h3,148792,acyc_0500-15.txt,500,7414,700,0,,0
h3,148793,acyc_0500-15.txt,500,7414,500,0,,0
h3,148794,acyc_0500-15.txt,500,7414,900,0,,0
h3,148795,acyc_0500-15.txt,500,7414,2400,0,,0
h3,148796,acyc_0500-15.txt,500,7414,1000,0,,0
h3,148797,acyc_0500-15.txt,500,7414,2100,0,,0
h3,148798,acyc_0500-15.txt,500,7414,1300,0,,0
h3,148799,acyc_0500-15.txt,500,7414,1400,0,,0
h3,148800,acyc_0500-15.txt,500,7414,800,0,,0
h3,148801,acyc_0500-15.txt,500,7414,2000,0,,0
h3,148802,acyc_0500-15.txt,500,7414,1000,0,,0
h3,148803,acyc_0500-15.txt,500,7414,900,0,,0
h3,148804,acyc_0500-15.txt,500,7414,800,0,,0
h3,148805,acyc_0500-15.txt,500,7414,1000,0,,0
h3,148806,acyc_0500-15.txt,500,7414,900,0,,0
h3,148807,acyc_0500-15.txt,500,7414,1700,0,,0
h3,148808,acyc_0500-15.txt,500,7414,600,0,,0
h3,148809,acyc_0500-15.txt,500,7414,700,0,,0
h3,148810,acyc_0500-15.txt,500,7414,1500,0,,0
h3,148811,acyc_0500-15.txt,500,7414,900,0,,0
h3,148812,acyc_0500-15.txt,500,7414,900,0,,0
h3,148813,acyc_0500-15.txt,500,7414,800,0,,0
h3,148814,acyc_0500-15.txt,500,7414,1100,0,,0
h3,148815,acyc_0500-15.txt,500,7414,1300,0,,0
h3,148816,acyc_0500-15.txt,500,7414,1000,0,,0
h3,148817,acyc_0500-15.txt,500,7414,1500,0,,0
h3,148818,acyc_0500-15.txt,500,7414,900,0,,0
h3,148819,acyc_0500-15.txt,500,7414,800,0,,0
h3,148820,acyc_0500-15.txt,500,7414,1400,0,,0
h3,148821,acyc_0500-15.txt,500,7414,900,0,,0
h3,148822,acyc_0500-15.txt,500,7414,600,0,,0
h3,148823,acyc_0500-15.txt,500,7414,800,0,,0
h3,148824,acyc_0500-15.txt,500,7414,800,0,,0
h3,148825,acyc_0500-15.txt,500,7414,800,0,,0
h3,148826,acyc_0500-15.txt,500,7414,600,0,,0
h3,148827,acyc_0500-15.txt,500,7414,600,0,,0
h3,148828,acyc_0500-15.txt,500,7414,600,0,,0
h3,148829,acyc_0500-15.txt,500,7414,900,0,,0
h3,148830,acyc_0500-15.txt,500,7414,1300,0,,0
h3,148831,acyc_0500-15.txt,500,7414,700,0,,0
h3,148832,acyc_0500-15.txt,500,7414,600,0,,0
h3,148833,acyc_0500-15.txt,500,7414,800,0,,0
